MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
0.15,3500000,-0.202,19.32,-16.47,-11.952,24.271,17.396,0.0691,-1.065,0.5002,-0.0583,-0.3433,0.2619
0.15,3500000,2.426,19.32,-16.47,-11.952,24.271,17.396,0.0636,-1.1427,0.6593,-0.0654,-0.3691,0.3013
0.15,3500000,7.272,19.32,-16.47,-11.952,24.271,17.396,0.0497,-1.285,0.9394,-0.0769,-0.4141,0.3698
0.15,3500000,8.612,19.32,-16.47,-11.952,24.271,17.396,0.0448,-1.3242,1.0169,-0.0797,-0.4258,0.3881
0.15,3500000,9.866,19.32,-16.47,-11.952,24.271,17.396,0.0397,-1.36,1.0895,-0.0822,-0.4362,0.4047
0.15,3500000,10.359,19.32,-16.47,-11.952,24.271,17.396,0.0376,-1.3737,1.1178,-0.0831,-0.44,0.4109
0.15,3500000,11.205,19.32,-16.47,-11.952,24.271,17.396,0.0338,-1.3964,1.166,-0.0846,-0.4463,0.4213
0.15,3500000,14.078,19.32,-16.47,-11.952,24.271,17.396,0.0201,-1.4697,1.3298,-0.0895,-0.4657,0.4546
0.15,3500000,18.39,19.32,-16.47,-11.952,24.271,17.396,-0.0032,-1.5651,1.5748,-0.0957,-0.4891,0.4979
0.15,3500000,19.941,19.32,-16.47,-11.952,24.271,17.396,-0.0124,-1.5956,1.6649,-0.0976,-0.4962,0.5121
0.3,7000000,-11.036,19.32,-16.47,-11.952,24.271,17.396,0.0695,-0.7529,-0.2314,-0.0245,-0.212,0.0839
0.3,7000000,-10.211,19.32,-16.47,-11.952,24.271,17.396,0.0705,-0.7769,-0.1717,-0.0272,-0.2229,0.0978
0.3,7000000,-4.973,19.32,-16.47,-11.952,24.271,17.396,0.0724,-0.9341,0.1941,-0.044,-0.2904,0.187
0.3,7000000,-4.217,19.32,-16.47,-11.952,24.271,17.396,0.0721,-0.9571,0.2445,-0.0465,-0.2997,0.1996
0.3,7000000,-1.777,19.32,-16.47,-11.952,24.271,17.396,0.0698,-1.0288,0.4011,-0.0538,-0.3268,0.2384
0.3,7000000,-0.202,19.32,-16.47,-11.952,24.271,17.396,0.0674,-1.0738,0.4985,-0.0581,-0.3425,0.2621
0.3,7000000,2.426,19.32,-16.47,-11.952,24.271,17.396,0.062,-1.1506,0.6577,-0.0651,-0.3682,0.301
0.3,7000000,7.272,19.32,-16.47,-11.952,24.271,17.396,0.048,-1.2919,0.9382,-0.0765,-0.4124,0.3685
0.3,7000000,8.612,19.32,-16.47,-11.952,24.271,17.396,0.0429,-1.331,1.0161,-0.0792,-0.4239,0.3866
0.3,7000000,9.866,19.32,-16.47,-11.952,24.271,17.396,0.0376,-1.3668,1.0893,-0.0816,-0.434,0.4029
0.3,7000000,10.359,19.32,-16.47,-11.952,24.271,17.396,0.0355,-1.3804,1.1178,-0.0825,-0.4378,0.409
0.3,7000000,11.205,19.32,-16.47,-11.952,24.271,17.396,0.0316,-1.4032,1.1665,-0.084,-0.4439,0.4193
0.3,7000000,14.078,19.32,-16.47,-11.952,24.271,17.396,0.0174,-1.4768,1.3322,-0.0888,-0.4629,0.452
0.3,7000000,18.39,19.32,-16.47,-11.952,24.271,17.396,-0.0068,-1.5732,1.5818,-0.0948,-0.4857,0.4946
0.3,7000000,19.941,19.32,-16.47,-11.952,24.271,17.396,-0.0163,-1.6042,1.674,-0.0966,-0.4927,0.5085
0.45,10000000,-11.036,19.32,-16.47,-11.952,24.271,17.396,0.0664,-0.7666,-0.2339,-0.0245,-0.2101,0.0851
0.45,10000000,-10.211,19.32,-16.47,-11.952,24.271,17.396,0.0675,-0.7901,-0.1739,-0.0271,-0.2212,0.0989
0.45,10000000,-4.973,19.32,-16.47,-11.952,24.271,17.396,0.0703,-0.9447,0.1928,-0.044,-0.2895,0.1877
0.45,10000000,-4.217,19.32,-16.47,-11.952,24.271,17.396,0.07,-0.9672,0.2431,-0.0463,-0.2987,0.2002
0.45,10000000,-1.777,19.32,-16.47,-11.952,24.271,17.396,0.068,-1.0367,0.3984,-0.0535,-0.3253,0.2381
0.45,10000000,-0.202,19.32,-16.47,-11.952,24.271,17.396,0.0657,-1.0803,0.4949,-0.0577,-0.3406,0.2611
0.45,10000000,2.426,19.32,-16.47,-11.952,24.271,17.396,0.0603,-1.1554,0.653,-0.0645,-0.3655,0.2991
0.45,10000000,7.272,19.32,-16.47,-11.952,24.271,17.396,0.0461,-1.2936,0.9319,-0.0756,-0.408,0.3646
0.45,10000000,8.612,19.32,-16.47,-11.952,24.271,17.396,0.041,-1.3318,1.0095,-0.0782,-0.4189,0.382
0.45,10000000,9.866,19.32,-16.47,-11.952,24.271,17.396,0.0356,-1.3669,1.0824,-0.0805,-0.4285,0.3977
0.45,10000000,10.359,19.32,-16.47,-11.952,24.271,17.396,0.0334,-1.3803,1.1109,-0.0814,-0.432,0.4037
0.45,10000000,11.205,19.32,-16.47,-11.952,24.271,17.396,0.0295,-1.4028,1.1597,-0.0828,-0.4378,0.4135
0.45,10000000,14.078,19.32,-16.47,-11.952,24.271,17.396,0.0148,-1.4753,1.326,-0.0873,-0.4556,0.445
0.45,10000000,18.39,19.32,-16.47,-11.952,24.271,17.396,-0.0102,-1.5706,1.5781,-0.0929,-0.4768,0.4857
0.45,10000000,19.941,19.32,-16.47,-11.952,24.271,17.396,-0.0206,-1.6042,1.6745,-0.0946,-0.4835,0.4992
0.6,14000000,-11.036,19.32,-16.47,-11.952,24.271,17.396,0.0616,-0.7908,-0.238,-0.0247,-0.2087,0.0878
0.6,14000000,-10.211,19.32,-16.47,-11.952,24.271,17.396,0.0631,-0.8128,-0.1767,-0.0274,-0.2202,0.1017
0.6,14000000,-4.973,19.32,-16.47,-11.952,24.271,17.396,0.0677,-0.9596,0.1939,-0.0441,-0.29,0.19
0.6,14000000,-4.217,19.32,-16.47,-11.952,24.271,17.396,0.0676,-0.9809,0.2439,-0.0465,-0.2991,0.2022
0.6,14000000,-1.777,19.32,-16.47,-11.952,24.271,17.396,0.0659,-1.0478,0.3983,-0.0535,-0.3254,0.2393
0.6,14000000,-0.202,19.32,-16.47,-11.952,24.271,17.396,0.0637,-1.0903,0.4942,-0.0576,-0.3404,0.2618
0.6,14000000,2.426,19.32,-16.47,-11.952,24.271,17.396,0.0584,-1.1631,0.6509,-0.0643,-0.3644,0.2986
0.6,14000000,7.272,19.32,-16.47,-11.952,24.271,17.396,0.0437,-1.3004,0.9281,-0.0748,-0.4046,0.3617
0.6,14000000,8.612,19.32,-16.47,-11.952,24.271,17.396,0.0382,-1.3389,1.0058,-0.0773,-0.4147,0.3783
0.6,14000000,9.866,19.32,-16.47,-11.952,24.271,17.396,0.0325,-1.3745,1.0794,-0.0794,-0.4236,0.3933
0.6,14000000,10.359,19.32,-16.47,-11.952,24.271,17.396,0.0301,-1.3882,1.1082,-0.0802,-0.4269,0.399
0.6,14000000,11.205,19.32,-16.47,-11.952,24.271,17.396,0.0258,-1.4113,1.1578,-0.0816,-0.4322,0.4084
0.6,14000000,14.078,19.32,-16.47,-11.952,24.271,17.396,0.0098,-1.4869,1.3288,-0.0857,-0.4485,0.4384
0.6,14000000,18.39,19.32,-16.47,-11.952,24.271,17.396,-0.0184,-1.5894,1.5946,-0.0908,-0.468,0.477
0.15,3500000,-14.2,1.21,15.307,-25.819,-15.226,-1.178,0.1407,0.2118,-0.8127,0.0347,0.0939,-0.2184
0.15,3500000,-11.866,1.21,15.307,-25.819,-15.226,-1.178,0.1513,0.1131,-0.641,0.0265,0.0494,-0.1674
0.15,3500000,-11.683,1.21,15.307,-25.819,-15.226,-1.178,0.152,0.1051,-0.6275,0.0259,0.0458,-0.1633
0.15,3500000,-10.411,1.21,15.307,-25.819,-15.226,-1.178,0.157,0.0477,-0.5336,0.0211,0.0201,-0.1337
0.15,3500000,-9.652,1.21,15.307,-25.819,-15.226,-1.178,0.1597,0.0124,-0.4774,0.0181,0.0045,-0.1156
0.15,3500000,-5.532,1.21,15.307,-25.819,-15.226,-1.178,0.1662,-0.2668,-0.0866,-0.0074,-0.1203,0.0272
0.15,3500000,-1.837,1.21,15.307,-25.819,-15.226,-1.178,0.1631,-0.1794,-0.0836,0.0006,-0.0565,-0.0157
0.15,3500000,1.153,1.21,15.307,-25.819,-15.226,-1.178,0.1576,-0.2295,0.0259,-0.0045,-0.064,0.0096
0.15,3500000,1.76,1.21,15.307,-25.819,-15.226,-1.178,0.1563,-0.2611,0.0698,-0.0075,-0.076,0.0253
0.15,3500000,5.91,1.21,15.307,-25.819,-15.226,-1.178,0.1453,-0.392,0.3005,-0.0196,-0.1154,0.0896
0.15,3500000,6.473,1.21,15.307,-25.819,-15.226,-1.178,0.1435,-0.3732,0.2973,-0.0178,-0.1022,0.0797
0.15,3500000,10.014,1.21,15.307,-25.819,-15.226,-1.178,0.1301,-0.3866,0.4192,-0.0185,-0.0876,0.0848
0.15,3500000,16.191,1.21,15.307,-25.819,-15.226,-1.178,0.0988,-0.5653,0.8175,-0.0336,-0.1486,0.1733
0.15,3500000,16.208,1.21,15.307,-25.819,-15.226,-1.178,0.0987,-0.5657,0.8185,-0.0336,-0.1487,0.1734
0.15,3500000,18.807,1.21,15.307,-25.819,-15.226,-1.178,0.0827,-0.6098,0.9648,-0.037,-0.1617,0.195
0.3,7000000,-14.2,1.21,15.307,-25.819,-15.226,-1.178,0.1393,0.213,-0.8168,0.0348,0.0955,-0.219
0.3,7000000,-11.866,1.21,15.307,-25.819,-15.226,-1.178,0.1498,0.1159,-0.6441,0.0267,0.0517,-0.1687
0.3,7000000,-11.683,1.21,15.307,-25.819,-15.226,-1.178,0.1505,0.108,-0.6306,0.026,0.0482,-0.1646
0.3,7000000,-10.411,1.21,15.307,-25.819,-15.226,-1.178,0.1554,0.0514,-0.5363,0.0213,0.0229,-0.1354
0.3,7000000,-9.652,1.21,15.307,-25.819,-15.226,-1.178,0.158,0.0166,-0.48,0.0183,0.0075,-0.1175
0.3,7000000,-5.532,1.21,15.307,-25.819,-15.226,-1.178,0.1647,-0.2629,-0.0884,-0.0072,-0.1179,0.0257
0.3,7000000,-1.837,1.21,15.307,-25.819,-15.226,-1.178,0.1619,-0.1777,-0.0839,0.0006,-0.0556,-0.0161
0.3,7000000,1.153,1.21,15.307,-25.819,-15.226,-1.178,0.1566,-0.2287,0.0263,-0.0045,-0.0637,0.0097
0.3,7000000,1.76,1.21,15.307,-25.819,-15.226,-1.178,0.1553,-0.2602,0.07,-0.0075,-0.0757,0.0254
0.3,7000000,5.91,1.21,15.307,-25.819,-15.226,-1.178,0.1445,-0.3916,0.3011,-0.0196,-0.1155,0.09
0.3,7000000,6.473,1.21,15.307,-25.819,-15.226,-1.178,0.1427,-0.3729,0.298,-0.0178,-0.1024,0.0801
0.3,7000000,10.014,1.21,15.307,-25.819,-15.226,-1.178,0.1293,-0.3862,0.4205,-0.0185,-0.0878,0.0851
0.3,7000000,16.191,1.21,15.307,-25.819,-15.226,-1.178,0.0976,-0.5651,0.8231,-0.0336,-0.1494,0.1737
0.3,7000000,16.208,1.21,15.307,-25.819,-15.226,-1.178,0.0975,-0.5654,0.8241,-0.0336,-0.1495,0.1738
0.3,7000000,18.807,1.21,15.307,-25.819,-15.226,-1.178,0.081,-0.6094,0.9733,-0.0369,-0.1627,0.1953
0.45,10000000,-14.2,1.21,15.307,-25.819,-15.226,-1.178,0.1375,0.2155,-0.8203,0.0349,0.0978,-0.2199
0.45,10000000,-11.866,1.21,15.307,-25.819,-15.226,-1.178,0.1476,0.121,-0.6475,0.027,0.0554,-0.1708
0.45,10000000,-11.683,1.21,15.307,-25.819,-15.226,-1.178,0.1483,0.1133,-0.634,0.0263,0.0519,-0.1668
0.45,10000000,-10.411,1.21,15.307,-25.819,-15.226,-1.178,0.153,0.0581,-0.5396,0.0216,0.0274,-0.1382
0.45,10000000,-9.652,1.21,15.307,-25.819,-15.226,-1.178,0.1554,0.0241,-0.4834,0.0187,0.0125,-0.1207
0.45,10000000,-5.532,1.21,15.307,-25.819,-15.226,-1.178,0.1624,-0.2552,-0.0916,-0.0067,-0.1134,0.0227
0.45,10000000,-1.837,1.21,15.307,-25.819,-15.226,-1.178,0.1602,-0.1741,-0.0843,0.0008,-0.0537,-0.0171
0.45,10000000,1.153,1.21,15.307,-25.819,-15.226,-1.178,0.1552,-0.2269,0.0268,-0.0045,-0.0629,0.0097
0.45,10000000,1.76,1.21,15.307,-25.819,-15.226,-1.178,0.1539,-0.2583,0.0703,-0.0074,-0.075,0.0253
0.45,10000000,5.91,1.21,15.307,-25.819,-15.226,-1.178,0.1433,-0.3907,0.3019,-0.0196,-0.1156,0.0905
0.45,10000000,6.473,1.21,15.307,-25.819,-15.226,-1.178,0.1416,-0.3723,0.2991,-0.0178,-0.1027,0.0808
0.45,10000000,10.014,1.21,15.307,-25.819,-15.226,-1.178,0.1282,-0.3855,0.4221,-0.0185,-0.0882,0.0857
0.45,10000000,16.191,1.21,15.307,-25.819,-15.226,-1.178,0.0962,-0.5637,0.8275,-0.0336,-0.1501,0.1739
0.45,10000000,16.208,1.21,15.307,-25.819,-15.226,-1.178,0.0961,-0.5641,0.8286,-0.0336,-0.1502,0.1741
0.45,10000000,18.807,1.21,15.307,-25.819,-15.226,-1.178,0.0793,-0.6077,0.9802,-0.0369,-0.1636,0.1954
0.6,14000000,-14.2,1.21,15.307,-25.819,-15.226,-1.178,0.1357,0.2195,-0.8267,0.0352,0.1007,-0.2217
0.6,14000000,-11.866,1.21,15.307,-25.819,-15.226,-1.178,0.1451,0.1292,-0.6539,0.0275,0.0608,-0.1747
0.6,14000000,-11.683,1.21,15.307,-25.819,-15.226,-1.178,0.1457,0.1219,-0.6404,0.0269,0.0576,-0.1709
0.6,14000000,-10.411,1.21,15.307,-25.819,-15.226,-1.178,0.1498,0.069,-0.5461,0.0223,0.0346,-0.1434
0.6,14000000,-9.652,1.21,15.307,-25.819,-15.226,-1.178,0.1519,0.0363,-0.4899,0.0195,0.0205,-0.1265
0.6,14000000,-5.532,1.21,15.307,-25.819,-15.226,-1.178,0.1594,-0.2451,-0.0963,-0.0061,-0.1072,0.0181
0.6,14000000,-1.837,1.21,15.307,-25.819,-15.226,-1.178,0.158,-0.1705,-0.0847,0.0009,-0.0515,-0.0183
0.6,14000000,1.153,1.21,15.307,-25.819,-15.226,-1.178,0.1535,-0.226,0.0281,-0.0045,-0.0625,0.0099
0.6,14000000,1.76,1.21,15.307,-25.819,-15.226,-1.178,0.1523,-0.2575,0.0715,-0.0075,-0.0746,0.0256
0.6,14000000,5.91,1.21,15.307,-25.819,-15.226,-1.178,0.142,-0.3923,0.305,-0.0198,-0.1168,0.0921
0.6,14000000,6.473,1.21,15.307,-25.819,-15.226,-1.178,0.1403,-0.374,0.3022,-0.018,-0.104,0.0824
0.6,14000000,10.014,1.21,15.307,-25.819,-15.226,-1.178,0.127,-0.3875,0.4261,-0.0187,-0.0898,0.0874
0.6,14000000,16.191,1.21,15.307,-25.819,-15.226,-1.178,0.0947,-0.5665,0.8357,-0.0339,-0.1527,0.176
0.6,14000000,16.208,1.21,15.307,-25.819,-15.226,-1.178,0.0946,-0.5668,0.8367,-0.0339,-0.1528,0.1762
0.15,3500000,-16.841,18.74,-13.96,17.288,-19.288,-11.257,0.0364,-0.751,-0.3584,-0.0052,-0.0936,-0.03
0.15,3500000,-16.289,18.74,-13.96,17.288,-19.288,-11.257,0.0395,-0.7645,-0.3189,-0.0068,-0.1006,-0.0216
0.15,3500000,-15.371,18.74,-13.96,17.288,-19.288,-11.257,0.0445,-0.7875,-0.2535,-0.0095,-0.1125,-0.0072
0.15,3500000,-13.872,18.74,-13.96,17.288,-19.288,-11.257,0.0521,-0.8269,-0.1476,-0.014,-0.1328,0.0171
0.15,3500000,-11.16,18.74,-13.96,17.288,-19.288,-11.257,0.0648,-0.9017,0.0411,-0.0226,-0.1703,0.0629
0.15,3500000,-7.521,18.74,-13.96,17.288,-19.288,-11.257,0.0797,-1.0049,0.2871,-0.0343,-0.2188,0.1251
0.15,3500000,-6.108,18.74,-13.96,17.288,-19.288,-11.257,0.0846,-1.0451,0.3785,-0.0389,-0.2368,0.1488
0.15,3500000,-6.096,18.74,-13.96,17.288,-19.288,-11.257,0.0846,-1.0455,0.3793,-0.0389,-0.237,0.149
0.15,3500000,-1.661,18.74,-13.96,17.288,-19.288,-11.257,0.0975,-1.1672,0.6535,-0.0522,-0.2853,0.2185
0.15,3500000,-0.888,18.74,-13.96,17.288,-19.288,-11.257,0.0993,-1.1882,0.6998,-0.0543,-0.2929,0.23
0.15,3500000,6.786,18.74,-13.96,17.288,-19.288,-11.257,0.1073,-1.4048,1.1513,-0.0736,-0.3619,0.3404
0.15,3500000,8.065,18.74,-13.96,17.288,-19.288,-11.257,0.1069,-1.4412,1.2264,-0.0764,-0.3723,0.3578
0.15,3500000,10.662,18.74,-13.96,17.288,-19.288,-11.257,0.1047,-1.5137,1.3804,-0.0814,-0.3921,0.3919
0.15,3500000,15.341,18.74,-13.96,17.288,-19.288,-11.257,0.0915,-1.6411,1.6412,-0.0884,-0.4334,0.4513
0.15,3500000,17.053,18.74,-13.96,17.288,-19.288,-11.257,0.0847,-1.6829,1.7328,-0.0904,-0.4478,0.4709
0.3,7000000,-16.841,18.74,-13.96,17.288,-19.288,-11.257,0.0327,-0.7639,-0.3739,-0.0052,-0.092,-0.0284
0.3,7000000,-16.289,18.74,-13.96,17.288,-19.288,-11.257,0.0359,-0.7771,-0.3336,-0.0068,-0.0991,-0.02
0.3,7000000,-15.371,18.74,-13.96,17.288,-19.288,-11.257,0.0411,-0.7996,-0.2668,-0.0095,-0.1112,-0.0057
0.3,7000000,-13.872,18.74,-13.96,17.288,-19.288,-11.257,0.0491,-0.838,-0.1589,-0.014,-0.1316,0.0185
0.3,7000000,-11.16,18.74,-13.96,17.288,-19.288,-11.257,0.0622,-0.9112,0.0327,-0.0226,-0.1694,0.0641
0.3,7000000,-7.521,18.74,-13.96,17.288,-19.288,-11.257,0.0775,-1.0127,0.2815,-0.0343,-0.218,0.126
0.3,7000000,-6.108,18.74,-13.96,17.288,-19.288,-11.257,0.0825,-1.0524,0.3737,-0.0388,-0.236,0.1496
0.3,7000000,-6.096,18.74,-13.96,17.288,-19.288,-11.257,0.0826,-1.0527,0.3745,-0.0389,-0.2362,0.1498
0.3,7000000,-1.661,18.74,-13.96,17.288,-19.288,-11.257,0.0956,-1.1724,0.6495,-0.052,-0.2842,0.2186
0.3,7000000,-0.888,18.74,-13.96,17.288,-19.288,-11.257,0.0974,-1.1933,0.6959,-0.0541,-0.2917,0.23
0.3,7000000,6.786,18.74,-13.96,17.288,-19.288,-11.257,0.1049,-1.4089,1.1478,-0.0732,-0.3605,0.3393
0.3,7000000,8.065,18.74,-13.96,17.288,-19.288,-11.257,0.1044,-1.4453,1.2229,-0.0759,-0.3709,0.3566
0.3,7000000,10.662,18.74,-13.96,17.288,-19.288,-11.257,0.1017,-1.5183,1.3771,-0.0807,-0.3909,0.3904
0.3,7000000,15.341,18.74,-13.96,17.288,-19.288,-11.257,0.0878,-1.6452,1.6401,-0.0875,-0.4309,0.4484
0.3,7000000,17.053,18.74,-13.96,17.288,-19.288,-11.257,0.0808,-1.6868,1.7333,-0.0894,-0.4446,0.4673
0.45,10000000,-16.841,18.74,-13.96,17.288,-19.288,-11.257,0.0286,-0.7739,-0.3903,-0.0053,-0.0901,-0.0267
0.45,10000000,-16.289,18.74,-13.96,17.288,-19.288,-11.257,0.032,-0.7868,-0.3491,-0.0069,-0.0972,-0.0183
0.45,10000000,-15.371,18.74,-13.96,17.288,-19.288,-11.257,0.0373,-0.8088,-0.281,-0.0095,-0.1094,-0.0041
0.45,10000000,-13.872,18.74,-13.96,17.288,-19.288,-11.257,0.0456,-0.8463,-0.1713,-0.014,-0.1299,0.0199
0.45,10000000,-11.16,18.74,-13.96,17.288,-19.288,-11.257,0.0592,-0.9179,0.0231,-0.0226,-0.1677,0.0652
0.45,10000000,-7.521,18.74,-13.96,17.288,-19.288,-11.257,0.075,-1.0174,0.2744,-0.0342,-0.2163,0.1265
0.45,10000000,-6.108,18.74,-13.96,17.288,-19.288,-11.257,0.0801,-1.0565,0.3672,-0.0387,-0.2344,0.15
0.45,10000000,-6.096,18.74,-13.96,17.288,-19.288,-11.257,0.0801,-1.0568,0.368,-0.0387,-0.2345,0.1502
0.45,10000000,-1.661,18.74,-13.96,17.288,-19.288,-11.257,0.0933,-1.1734,0.6424,-0.0516,-0.2817,0.2176
0.45,10000000,-0.888,18.74,-13.96,17.288,-19.288,-11.257,0.095,-1.1938,0.6885,-0.0537,-0.2891,0.2288
0.45,10000000,6.786,18.74,-13.96,17.288,-19.288,-11.257,0.1019,-1.4064,1.1373,-0.0722,-0.3567,0.3358
0.45,10000000,8.065,18.74,-13.96,17.288,-19.288,-11.257,0.1012,-1.4423,1.2117,-0.0748,-0.3668,0.3525
0.45,10000000,10.662,18.74,-13.96,17.288,-19.288,-11.257,0.0978,-1.5147,1.364,-0.0794,-0.3867,0.3855
0.45,10000000,15.341,18.74,-13.96,17.288,-19.288,-11.257,0.0834,-1.6379,1.626,-0.0857,-0.4238,0.4403
0.45,10000000,17.053,18.74,-13.96,17.288,-19.288,-11.257,0.0763,-1.6781,1.7197,-0.0874,-0.4361,0.4579
0.6,14000000,-16.841,18.74,-13.96,17.288,-19.288,-11.257,0.0204,-0.8,-0.4232,-0.0054,-0.0867,-0.0234
0.6,14000000,-16.289,18.74,-13.96,17.288,-19.288,-11.257,0.0242,-0.8115,-0.3793,-0.007,-0.0941,-0.0151
0.6,14000000,-15.371,18.74,-13.96,17.288,-19.288,-11.257,0.0304,-0.8313,-0.307,-0.0097,-0.1067,-0.001
0.6,14000000,-13.872,18.74,-13.96,17.288,-19.288,-11.257,0.0397,-0.8656,-0.1912,-0.0142,-0.1279,0.0228
0.6,14000000,-11.16,18.74,-13.96,17.288,-19.288,-11.257,0.0548,-0.9321,0.0113,-0.0227,-0.1666,0.0677
0.6,14000000,-7.521,18.74,-13.96,17.288,-19.288,-11.257,0.0718,-1.0268,0.27,-0.0344,-0.2161,0.1288
0.6,14000000,-6.108,18.74,-13.96,17.288,-19.288,-11.257,0.0773,-1.0637,0.3635,-0.0388,-0.2339,0.1518
0.6,14000000,-6.096,18.74,-13.96,17.288,-19.288,-11.257,0.0773,-1.064,0.3643,-0.0389,-0.2341,0.152
0.6,14000000,-1.661,18.74,-13.96,17.288,-19.288,-11.257,0.0907,-1.178,0.6388,-0.0515,-0.2808,0.2181
0.6,14000000,-0.888,18.74,-13.96,17.288,-19.288,-11.257,0.0925,-1.1981,0.6848,-0.0535,-0.2881,0.2291
0.6,14000000,6.786,18.74,-13.96,17.288,-19.288,-11.257,0.0986,-1.4084,1.1293,-0.0714,-0.3543,0.3333
0.6,14000000,8.065,18.74,-13.96,17.288,-19.288,-11.257,0.0975,-1.4447,1.2029,-0.0738,-0.3641,0.3494
0.6,14000000,10.662,18.74,-13.96,17.288,-19.288,-11.257,0.0927,-1.5194,1.3536,-0.0781,-0.384,0.3814
0.6,14000000,15.341,18.74,-13.96,17.288,-19.288,-11.257,0.0762,-1.6447,1.6205,-0.0837,-0.417,0.432
0.15,3500000,-17.857,-8.31,28.931,2.533,-4.499,-23.265,0.0727,0.9379,-1.2851,0.0739,0.3505,-0.4066
0.15,3500000,-13.281,-8.31,28.931,2.533,-4.499,-23.265,0.0987,0.7743,-0.9579,0.0602,0.29,-0.3246
0.15,3500000,-10.609,-8.31,28.931,2.533,-4.499,-23.265,0.1118,0.6731,-0.7703,0.0517,0.2549,-0.2749
0.15,3500000,-8.582,-8.31,28.931,2.533,-4.499,-23.265,0.1206,0.5949,-0.6315,0.0451,0.2286,-0.2368
0.15,3500000,-5.079,-8.31,28.931,2.533,-4.499,-23.265,0.1337,0.4622,-0.4038,0.034,0.1856,-0.1728
0.15,3500000,-0.123,-8.31,28.931,2.533,-4.499,-23.265,0.1469,0.2943,-0.1165,0.0195,0.1322,-0.0906
0.15,3500000,2.554,-8.31,28.931,2.533,-4.499,-23.265,0.1513,0.202,0.044,0.0108,0.0998,-0.0433
0.15,3500000,3.409,-8.31,28.931,2.533,-4.499,-23.265,0.1523,0.1722,0.0972,0.0078,0.0888,-0.0276
0.15,3500000,5.322,-8.31,28.931,2.533,-4.499,-23.265,0.1535,0.1372,0.1874,0.0041,0.0795,-0.0085
0.15,3500000,6.327,-8.31,28.931,2.533,-4.499,-23.265,0.1537,0.134,0.2214,0.0034,0.0819,-0.006
0.15,3500000,9.579,-8.31,28.931,2.533,-4.499,-23.265,0.1492,0.1437,0.3111,0.0025,0.0961,-0.0081
0.15,3500000,9.818,-8.31,28.931,2.533,-4.499,-23.265,0.1485,0.1463,0.3157,0.0025,0.0979,-0.0092
0.15,3500000,15.023,-8.31,28.931,2.533,-4.499,-23.265,0.1293,0.3288,0.3016,0.0154,0.1975,-0.0986
0.15,3500000,15.25,-8.31,28.931,2.533,-4.499,-23.265,0.1283,0.3357,0.3028,0.0158,0.2013,-0.102
0.15,3500000,17.699,-8.31,28.931,2.533,-4.499,-23.265,0.1171,0.369,0.3596,0.0172,0.221,-0.1189
0.3,7000000,-17.857,-8.31,28.931,2.533,-4.499,-23.265,0.0709,0.9378,-1.2901,0.0735,0.3495,-0.4051
0.3,7000000,-13.281,-8.31,28.931,2.533,-4.499,-23.265,0.0975,0.7749,-0.96,0.06,0.2895,-0.3238
0.3,7000000,-10.609,-8.31,28.931,2.533,-4.499,-23.265,0.1108,0.674,-0.7714,0.0515,0.2546,-0.2744
0.3,7000000,-8.582,-8.31,28.931,2.533,-4.499,-23.265,0.1197,0.596,-0.6324,0.045,0.2285,-0.2367
0.3,7000000,-5.079,-8.31,28.931,2.533,-4.499,-23.265,0.1328,0.463,-0.4041,0.034,0.1854,-0.1727
0.3,7000000,-0.123,-8.31,28.931,2.533,-4.499,-23.265,0.1459,0.295,-0.1168,0.0195,0.1319,-0.0905
0.3,7000000,2.554,-8.31,28.931,2.533,-4.499,-23.265,0.1502,0.2026,0.0439,0.0107,0.0991,-0.0429
0.3,7000000,3.409,-8.31,28.931,2.533,-4.499,-23.265,0.1511,0.1726,0.0972,0.0077,0.088,-0.0272
0.3,7000000,5.322,-8.31,28.931,2.533,-4.499,-23.265,0.1522,0.1381,0.1871,0.0039,0.0786,-0.0082
0.3,7000000,6.327,-8.31,28.931,2.533,-4.499,-23.265,0.1521,0.1355,0.2204,0.0033,0.081,-0.0059
0.3,7000000,9.579,-8.31,28.931,2.533,-4.499,-23.265,0.1474,0.1472,0.3093,0.0024,0.0956,-0.0087
0.3,7000000,9.818,-8.31,28.931,2.533,-4.499,-23.265,0.1467,0.1499,0.314,0.0025,0.0974,-0.0098
0.3,7000000,15.023,-8.31,28.931,2.533,-4.499,-23.265,0.1277,0.3329,0.3066,0.0154,0.1968,-0.099
0.3,7000000,15.25,-8.31,28.931,2.533,-4.499,-23.265,0.1267,0.3398,0.3082,0.0158,0.2005,-0.1024
0.3,7000000,17.699,-8.31,28.931,2.533,-4.499,-23.265,0.1154,0.3733,0.3695,0.0172,0.2199,-0.119
0.45,10000000,-17.857,-8.31,28.931,2.533,-4.499,-23.265,0.0691,0.9332,-1.2897,0.0726,0.3461,-0.4009
0.45,10000000,-13.281,-8.31,28.931,2.533,-4.499,-23.265,0.0962,0.7729,-0.959,0.0595,0.2875,-0.3214
0.45,10000000,-10.609,-8.31,28.931,2.533,-4.499,-23.265,0.1096,0.6732,-0.7707,0.0512,0.2534,-0.273
0.45,10000000,-8.582,-8.31,28.931,2.533,-4.499,-23.265,0.1186,0.5965,-0.6325,0.0449,0.2279,-0.236
