MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
0.15,3500000,1.809,-11.4,17.614,-23.839,-13.512,-6.487,0.1159,0.2792,-0.105,0.0127,0.0353,-0.0096
0.15,3500000,4.625,-11.4,17.614,-23.839,-13.512,-6.487,0.1107,0.1893,0.0709,0.0039,0.0034,0.0376
0.15,3500000,5.534,-11.4,17.614,-23.839,-13.512,-6.487,0.1083,0.1608,0.1301,0.0011,-0.0068,0.0528
0.15,3500000,7.329,-11.4,17.614,-23.839,-13.512,-6.487,0.1032,0.1353,0.2192,-0.0018,-0.0122,0.0676
0.15,3500000,7.371,-11.4,17.614,-23.839,-13.512,-6.487,0.103,0.1353,0.2207,-0.0018,-0.012,0.0676
0.15,3500000,10.634,-11.4,17.614,-23.839,-13.512,-6.487,0.0916,0.1704,0.309,0.0004,0.017,0.0536
0.15,3500000,10.986,-11.4,17.614,-23.839,-13.512,-6.487,0.0902,0.1777,0.3155,0.001,0.0218,0.0502
0.15,3500000,14.56,-11.4,17.614,-23.839,-13.512,-6.487,0.0747,0.296,0.3424,0.0107,0.0903,-0.0061
0.15,3500000,-17.464,-16.18,-8.875,-24.385,22.609,-5.82,0.1073,1.5932,-1.5698,0.088,0.3982,-0.3833
0.15,3500000,-17.069,-16.18,-8.875,-24.385,22.609,-5.82,0.1094,1.5758,-1.5408,0.0869,0.3915,-0.3755
0.15,3500000,-16.793,-16.18,-8.875,-24.385,22.609,-5.82,0.1109,1.5635,-1.5205,0.0861,0.3867,-0.37
0.15,3500000,-16.744,-16.18,-8.875,-24.385,22.609,-5.82,0.1112,1.5613,-1.5169,0.086,0.3859,-0.369
0.15,3500000,-13.967,-16.18,-8.875,-24.385,22.609,-5.82,0.1256,1.432,-1.3113,0.0779,0.3359,-0.3107
0.15,3500000,-12.751,-16.18,-8.875,-24.385,22.609,-5.82,0.1313,1.3724,-1.2204,0.074,0.3127,-0.2836
0.15,3500000,-11.241,-16.18,-8.875,-24.385,22.609,-5.82,0.1374,1.297,-1.1068,0.0689,0.2837,-0.2493
0.15,3500000,-10.346,-16.18,-8.875,-24.385,22.609,-5.82,0.1403,1.2525,-1.039,0.0657,0.2669,-0.2289
0.15,3500000,-8.527,-16.18,-8.875,-24.385,22.609,-5.82,0.1443,1.1635,-0.9016,0.059,0.2344,-0.1882
0.15,3500000,1.789,-16.18,-8.875,-24.385,22.609,-5.82,0.1444,0.6823,-0.1476,0.0179,0.0518,0.0421
0.15,3500000,3.681,-16.18,-8.875,-24.385,22.609,-5.82,0.141,0.6018,-0.0078,0.0105,0.0199,0.0831
0.15,3500000,4.62,-16.18,-8.875,-24.385,22.609,-5.82,0.139,0.5624,0.0625,0.0068,0.004,0.1034
0.15,3500000,5.767,-16.18,-8.875,-24.385,22.609,-5.82,0.1363,0.508,0.1562,0.0016,-0.0191,0.1317
0.15,3500000,14.96,-16.18,-8.875,-24.385,22.609,-5.82,0.0978,0.5075,0.531,-0.0016,0.0064,0.1423
0.15,3500000,19.482,-16.18,-8.875,-24.385,22.609,-5.82,0.0724,0.7722,0.4687,0.0204,0.1449,0.0121
0.15,3500000,-19.741,-19.92,27.842,-24.966,16.744,24.783,0.0977,1.8152,-1.8963,0.0943,0.4913,-0.5152
0.15,3500000,-14.842,-19.92,27.842,-24.966,16.744,24.783,0.1239,1.6527,-1.6222,0.0834,0.4234,-0.4429
0.15,3500000,-14.748,-19.92,27.842,-24.966,16.744,24.783,0.1244,1.6493,-1.617,0.0831,0.4219,-0.4414
0.15,3500000,-11.826,-19.92,27.842,-24.966,16.744,24.783,0.1391,1.5366,-1.4524,0.0752,0.3741,-0.3914
0.15,3500000,-9.341,-19.92,27.842,-24.966,16.744,24.783,0.1476,1.4336,-1.3019,0.0677,0.3319,-0.3449
0.15,3500000,-8.791,-19.92,27.842,-24.966,16.744,24.783,0.1484,1.4103,-1.2657,0.066,0.323,-0.3342
0.15,3500000,-8.543,-19.92,27.842,-24.966,16.744,24.783,0.1486,1.3997,-1.2489,0.0652,0.319,-0.3294
0.15,3500000,-6.172,-19.92,27.842,-24.966,16.744,24.783,0.1488,1.2941,-1.0824,0.0572,0.2795,-0.2804
0.15,3500000,-4.41,-19.92,27.842,-24.966,16.744,24.783,0.1473,1.2119,-0.9532,0.0507,0.248,-0.2413
0.15,3500000,2.652,-19.92,27.842,-24.966,16.744,24.783,0.1293,0.8353,-0.3678,0.0182,0.0926,-0.054
0.15,3500000,8.191,-19.92,27.842,-24.966,16.744,24.783,0.1049,0.4876,0.1735,-0.014,-0.0652,0.1262
0.15,3500000,8.202,-19.92,27.842,-24.966,16.744,24.783,0.1049,0.4866,0.1749,-0.0141,-0.0657,0.1268
0.15,3500000,8.477,-19.92,27.842,-24.966,16.744,24.783,0.1033,0.4593,0.213,-0.0167,-0.0787,0.1409
0.15,3500000,11.097,-19.92,27.842,-24.966,16.744,24.783,0.0882,0.0483,0.7298,-0.0551,-0.2817,0.3534
0.15,3500000,16.253,-19.92,27.842,-24.966,16.744,24.783,0.0567,0.461,0.538,-0.0204,-0.0655,0.1503
0.15,3500000,-15.778,-9.96,21.399,-0.221,23.398,-6.334,0.0972,1.1654,-1.3239,0.0717,0.3566,-0.3794
0.15,3500000,-13.096,-9.96,21.399,-0.221,23.398,-6.334,0.1104,1.0581,-1.122,0.0633,0.319,-0.3275
0.15,3500000,-6.338,-9.96,21.399,-0.221,23.398,-6.334,0.1323,0.7276,-0.5945,0.0356,0.1981,-0.1691
0.15,3500000,-5.607,-9.96,21.399,-0.221,23.398,-6.334,0.1337,0.6913,-0.5401,0.0325,0.1847,-0.1517
0.15,3500000,-5.055,-9.96,21.399,-0.221,23.398,-6.334,0.1347,0.6649,-0.5003,0.0302,0.1751,-0.139
0.15,3500000,-2.398,-9.96,21.399,-0.221,23.398,-6.334,0.1383,0.5498,-0.3218,0.0201,0.1343,-0.0835
0.15,3500000,-0.639,-9.96,21.399,-0.221,23.398,-6.334,0.1398,0.4815,-0.2107,0.0139,0.1105,-0.0499
0.15,3500000,-0.03,-9.96,21.399,-0.221,23.398,-6.334,0.1402,0.4588,-0.1728,0.0119,0.1025,-0.0386
0.15,3500000,1.38,-9.96,21.399,-0.221,23.398,-6.334,0.1407,0.4071,-0.0849,0.0072,0.0841,-0.0124
0.15,3500000,2.646,-9.96,21.399,-0.221,23.398,-6.334,0.1408,0.362,-0.0054,0.003,0.0676,0.0109
0.15,3500000,6.189,-9.96,21.399,-0.221,23.398,-6.334,0.1388,0.2807,0.1844,-0.0049,0.0424,0.0549
0.15,3500000,9.931,-9.96,21.399,-0.221,23.398,-6.334,0.1328,0.3204,0.279,-0.0022,0.0763,0.0392
0.15,3500000,17.44,-9.96,21.399,-0.221,23.398,-6.334,0.1077,0.7754,0.1369,0.0362,0.3277,-0.1853
0.15,3500000,18.634,-9.96,21.399,-0.221,23.398,-6.334,0.1023,0.8417,0.1236,0.0416,0.3638,-0.2187
0.15,3500000,19.278,-9.96,21.399,-0.221,23.398,-6.334,0.0992,0.8625,0.1313,0.0432,0.3755,-0.2293
0.15,3500000,-19.65,4.37,-27.082,-9.188,-5.338,10.007,0.1081,0.3523,-1.117,0.0419,0.087,-0.2005
0.15,3500000,-19.375,4.37,-27.082,-9.188,-5.338,10.007,0.1096,0.3415,-1.0952,0.0409,0.0819,-0.195
0.15,3500000,-12.521,4.37,-27.082,-9.188,-5.338,10.007,0.136,0.1057,-0.5855,0.0183,-0.0188,-0.0738
0.15,3500000,-9.657,4.37,-27.082,-9.188,-5.338,10.007,0.1413,0.0271,-0.4017,0.0106,-0.0463,-0.0333
0.15,3500000,-6.464,4.37,-27.082,-9.188,-5.338,10.007,0.1434,-0.0487,-0.217,0.003,-0.0688,0.0065
0.15,3500000,-4.714,4.37,-27.082,-9.188,-5.338,10.007,0.143,-0.1223,-0.0878,-0.0043,-0.0967,0.0449
0.15,3500000,0.955,4.37,-27.082,-9.188,-5.338,10.007,0.137,-0.2394,0.1785,-0.0158,-0.1214,0.1063
0.15,3500000,2.371,4.37,-27.082,-9.188,-5.338,10.007,0.1349,-0.2703,0.2405,-0.0184,-0.1277,0.1215
0.15,3500000,4.339,4.37,-27.082,-9.188,-5.338,10.007,0.1315,-0.302,0.3151,-0.021,-0.131,0.1364
0.15,3500000,5.847,4.37,-27.082,-9.188,-5.338,10.007,0.1285,-0.3235,0.3705,-0.0226,-0.1325,0.1462
0.15,3500000,6.981,4.37,-27.082,-9.188,-5.338,10.007,0.1258,-0.3301,0.4043,-0.0229,-0.1291,0.1488
0.15,3500000,14.14,4.37,-27.082,-9.188,-5.338,10.007,0.1,-0.5582,0.8486,-0.0426,-0.2067,0.2626
0.15,3500000,15.837,4.37,-27.082,-9.188,-5.338,10.007,0.091,-0.5957,0.949,-0.0456,-0.2174,0.2813
0.15,3500000,16.87,4.37,-27.082,-9.188,-5.338,10.007,0.085,-0.6153,1.0088,-0.0472,-0.2225,0.2911
0.15,3500000,18.779,4.37,-27.082,-9.188,-5.338,10.007,0.0731,-0.6463,1.1175,-0.0495,-0.2298,0.3066
0.15,3500000,-19.857,14.48,17.149,29.833,26.511,29.845,0.0968,-0.1606,-0.9105,0.0134,0.0876,-0.2109
0.15,3500000,-19.0,14.48,17.149,29.833,26.511,29.845,0.1021,-0.1873,-0.8497,0.0106,0.0733,-0.1968
0.15,3500000,-16.286,14.48,17.149,29.833,26.511,29.845,0.1191,-0.262,-0.6712,0.0024,0.0332,-0.1562
0.15,3500000,-10.863,14.48,17.149,29.833,26.511,29.845,0.1516,-0.375,-0.3672,-0.0118,-0.0253,-0.0911
0.15,3500000,-9.197,14.48,17.149,29.833,26.511,29.845,0.1597,-0.399,-0.2864,-0.0151,-0.0357,-0.0762
0.15,3500000,-0.668,14.48,17.149,29.833,26.511,29.845,0.1786,-0.5498,0.1404,-0.0322,-0.0824,0.0105
0.15,3500000,0.248,14.48,17.149,29.833,26.511,29.845,0.179,-0.5716,0.1881,-0.0342,-0.0888,0.0218
0.15,3500000,1.163,14.48,17.149,29.833,26.511,29.845,0.1791,-0.5949,0.2367,-0.0364,-0.0957,0.0337
0.15,3500000,6.978,14.48,17.149,29.833,26.511,29.845,0.1708,-0.785,0.5779,-0.0523,-0.1577,0.1262
0.15,3500000,10.394,14.48,17.149,29.833,26.511,29.845,0.1529,-0.9385,0.8099,-0.0636,-0.2179,0.1998
0.15,3500000,10.785,14.48,17.149,29.833,26.511,29.845,0.1505,-0.9557,0.8362,-0.0648,-0.2248,0.2081
0.15,3500000,11.322,14.48,17.149,29.833,26.511,29.845,0.1471,-0.9788,0.8718,-0.0664,-0.234,0.2191
0.15,3500000,16.506,14.48,17.149,29.833,26.511,29.845,0.1126,-1.1685,1.1976,-0.0788,-0.3081,0.3099
0.15,3500000,17.393,14.48,17.149,29.833,26.511,29.845,0.1065,-1.1953,1.2509,-0.0805,-0.3183,0.3229
0.15,3500000,17.454,14.48,17.149,29.833,26.511,29.845,0.1061,-1.1972,1.2546,-0.0806,-0.3191,0.3238
0.15,3500000,-17.794,-16.71,25.137,-1.692,-19.808,-9.456,0.0218,1.3754,-1.5585,0.0889,0.4242,-0.4682
0.15,3500000,-13.67,-16.71,25.137,-1.692,-19.808,-9.456,0.0411,1.2247,-1.2562,0.0777,0.3748,-0.3965
0.15,3500000,-11.287,-16.71,25.137,-1.692,-19.808,-9.456,0.0505,1.1346,-1.0868,0.0708,0.3457,-0.3542
0.15,3500000,-11.013,-16.71,25.137,-1.692,-19.808,-9.456,0.0514,1.1241,-1.0675,0.07,0.3423,-0.3492
0.15,3500000,-10.908,-16.71,25.137,-1.692,-19.808,-9.456,0.0518,1.12,-1.0602,0.0697,0.341,-0.3473
0.15,3500000,-9.548,-16.71,25.137,-1.692,-19.808,-9.456,0.0563,1.0669,-0.965,0.0655,0.3234,-0.3223
0.15,3500000,-8.316,-16.71,25.137,-1.692,-19.808,-9.456,0.0599,1.018,-0.8798,0.0615,0.307,-0.2992
0.15,3500000,-7.807,-16.71,25.137,-1.692,-19.808,-9.456,0.0612,0.9977,-0.8449,0.0599,0.3,-0.2896
0.15,3500000,-6.205,-16.71,25.137,-1.692,-19.808,-9.456,0.065,0.932,-0.7354,0.0544,0.2767,-0.2583
0.15,3500000,-2.672,-16.71,25.137,-1.692,-19.808,-9.456,0.071,0.7722,-0.483,0.0408,0.2155,-0.1802
0.15,3500000,1.933,-16.71,25.137,-1.692,-19.808,-9.456,0.0744,0.5493,-0.1294,0.0209,0.1249,-0.0675
0.15,3500000,4.153,-16.71,25.137,-1.692,-19.808,-9.456,0.0742,0.4373,0.0528,0.0106,0.0771,-0.0093
0.15,3500000,4.783,-16.71,25.137,-1.692,-19.808,-9.456,0.0739,0.4049,0.1061,0.0076,0.0631,0.0077
0.15,3500000,8.738,-16.71,25.137,-1.692,-19.808,-9.456,0.0692,0.1457,0.5094,-0.017,-0.0553,0.1435
0.15,3500000,15.143,-16.71,25.137,-1.692,-19.808,-9.456,0.0523,0.3148,0.6128,-0.0045,0.0451,0.0666
0.15,3500000,-18.088,2.43,22.659,13.103,5.783,-22.081,0.0831,0.4007,-0.967,0.046,0.2232,-0.3053
0.15,3500000,-12.59,2.43,22.659,13.103,5.783,-22.081,0.117,0.2084,-0.5627,0.0279,0.1413,-0.205
0.15,3500000,-11.208,2.43,22.659,13.103,5.783,-22.081,0.1241,0.1657,-0.4718,0.0239,0.1245,-0.1826
0.15,3500000,-7.171,2.43,22.659,13.103,5.783,-22.081,0.1417,0.0594,-0.2377,0.0139,0.0868,-0.1266
0.15,3500000,-7.07,2.43,22.659,13.103,5.783,-22.081,0.1421,0.0573,-0.2327,0.0137,0.0862,-0.1255
0.15,3500000,-3.842,2.43,22.659,13.103,5.783,-22.081,0.1535,-0.008,-0.0764,0.0075,0.0689,-0.0904
0.15,3500000,-2.241,2.43,22.659,13.103,5.783,-22.081,0.1585,-0.0677,0.0245,0.0017,0.0476,-0.0593
0.15,3500000,3.643,2.43,22.659,13.103,5.783,-22.081,0.1734,-0.1621,0.2559,-0.0073,0.0398,-0.0126
0.15,3500000,7.289,2.43,22.659,13.103,5.783,-22.081,0.1773,-0.13,0.3183,-0.0041,0.0803,-0.0311
0.15,3500000,8.805,2.43,22.659,13.103,5.783,-22.081,0.1767,-0.1951,0.4245,-0.0102,0.0559,0.0009
0.15,3500000,13.794,2.43,22.659,13.103,5.783,-22.081,0.1624,-0.3705,0.7348,-0.0276,-0.0142,0.0881
0.15,3500000,15.899,2.43,22.659,13.103,5.783,-22.081,0.1531,-0.417,0.845,-0.0322,-0.032,0.111
0.15,3500000,17.577,2.43,22.659,13.103,5.783,-22.081,0.1446,-0.449,0.9308,-0.0353,-0.0444,0.1268
0.15,3500000,18.374,2.43,22.659,13.103,5.783,-22.081,0.1401,-0.4635,0.9712,-0.0366,-0.0504,0.134
0.15,3500000,19.974,2.43,22.659,13.103,5.783,-22.081,0.1303,-0.4916,1.0513,-0.039,-0.0627,0.1478
0.15,3500000,-17.753,1.78,11.293,21.036,15.396,16.325,0.098,0.5961,-1.157,0.0472,0.2393,-0.3277
0.15,3500000,-17.559,1.78,11.293,21.036,15.396,16.325,0.0992,0.5892,-1.1429,0.0466,0.2361,-0.3242
0.15,3500000,-10.061,1.78,11.293,21.036,15.396,16.325,0.1298,0.2803,-0.5693,0.0185,0.1027,-0.165
0.15,3500000,-9.723,1.78,11.293,21.036,15.396,16.325,0.1307,0.2693,-0.5474,0.0175,0.0986,-0.1593
0.15,3500000,-9.287,1.78,11.293,21.036,15.396,16.325,0.1318,0.256,-0.52,0.0163,0.0938,-0.1524
0.15,3500000,-3.511,1.78,11.293,21.036,15.396,16.325,0.141,0.0763,-0.1681,-0.0008,0.0331,-0.0584
0.15,3500000,-0.099,1.78,11.293,21.036,15.396,16.325,0.1433,-0.0589,0.0526,-0.0138,-0.0132,0.0114
0.15,3500000,0.203,1.78,11.293,21.036,15.396,16.325,0.1434,-0.0664,0.0669,-0.0145,-0.0149,0.0152
0.15,3500000,0.571,1.78,11.293,21.036,15.396,16.325,0.1435,-0.0745,0.0833,-0.0153,-0.0164,0.0193
0.15,3500000,8.846,1.78,11.293,21.036,15.396,16.325,0.1393,-0.0187,0.2348,-0.0095,0.0644,-0.0109
0.15,3500000,9.531,1.78,11.293,21.036,15.396,16.325,0.138,-0.0565,0.2922,-0.013,0.0487,0.0081
0.15,3500000,10.426,1.78,11.293,21.036,15.396,16.325,0.136,-0.0981,0.3602,-0.0168,0.0319,0.0291
0.15,3500000,12.054,1.78,11.293,21.036,15.396,16.325,0.1313,-0.16,0.4713,-0.0224,0.0076,0.0602
0.15,3500000,12.552,1.78,11.293,21.036,15.396,16.325,0.1294,-0.1763,0.5028,-0.0238,0.0013,0.0684
0.15,3500000,18.509,1.78,11.293,21.036,15.396,16.325,0.0949,-0.3198,0.8361,-0.0345,-0.0565,0.1406
0.15,3500000,-19.75,16.03,-26.169,-12.576,-1.565,8.335,0.0546,-0.4107,-0.825,0.0091,-0.0843,-0.0691
0.15,3500000,-17.477,16.03,-26.169,-12.576,-1.565,8.335,0.0648,-0.4706,-0.6694,0.0036,-0.114,-0.038
0.15,3500000,-16.117,16.03,-26.169,-12.576,-1.565,8.335,0.0699,-0.5048,-0.5756,0.0002,-0.1297,-0.0199
0.15,3500000,-15.651,16.03,-26.169,-12.576,-1.565,8.335,0.0715,-0.517,-0.5429,-0.0011,-0.1352,-0.0133
0.15,3500000,-15.339,16.03,-26.169,-12.576,-1.565,8.335,0.0725,-0.5254,-0.5208,-0.0019,-0.1389,-0.0088
0.15,3500000,-13.627,16.03,-26.169,-12.576,-1.565,8.335,0.0776,-0.5735,-0.3985,-0.0069,-0.1602,0.0172
0.15,3500000,-10.489,16.03,-26.169,-12.576,-1.565,8.335,0.0846,-0.6673,-0.1723,-0.0166,-0.2002,0.0684
0.15,3500000,-10.258,16.03,-26.169,-12.576,-1.565,8.335,0.0849,-0.6744,-0.1557,-0.0173,-0.2032,0.0723
0.15,3500000,-9.252,16.03,-26.169,-12.576,-1.565,8.335,0.0864,-0.7055,-0.0837,-0.0205,-0.2159,0.0894
0.15,3500000,-6.185,16.03,-26.169,-12.576,-1.565,8.335,0.0888,-0.801,0.131,-0.0303,-0.2535,0.1417
0.15,3500000,-5.319,16.03,-26.169,-12.576,-1.565,8.335,0.0891,-0.8277,0.1881,-0.0331,-0.2639,0.1561
0.15,3500000,-1.405,16.03,-26.169,-12.576,-1.565,8.335,0.0875,-0.9468,0.4372,-0.0451,-0.3068,0.2192
0.15,3500000,3.556,16.03,-26.169,-12.576,-1.565,8.335,0.0802,-1.0977,0.7302,-0.0586,-0.3563,0.2943
0.15,3500000,14.284,16.03,-26.169,-12.576,-1.565,8.335,0.0439,-1.3982,1.3299,-0.0805,-0.4426,0.4326
0.15,3500000,15.141,16.03,-26.169,-12.576,-1.565,8.335,0.0397,-1.4166,1.3774,-0.0817,-0.4465,0.4408
0.15,3500000,-17.827,0.72,11.103,-29.271,4.605,-15.754,0.1064,0.4552,-1.0068,0.0467,0.1793,-0.2646
0.15,3500000,-16.998,0.72,11.103,-29.271,4.605,-15.754,0.1114,0.4146,-0.9362,0.0432,0.1603,-0.2438
0.15,3500000,-16.345,0.72,11.103,-29.271,4.605,-15.754,0.1153,0.3821,-0.8808,0.0404,0.145,-0.2272
0.15,3500000,-9.931,0.72,11.103,-29.271,4.605,-15.754,0.147,0.0748,-0.3848,0.0138,0.0029,-0.0702
0.15,3500000,-7.631,0.72,11.103,-29.271,4.605,-15.754,0.1558,-0.0383,-0.218,0.0039,-0.048,-0.0126
0.15,3500000,-3.011,0.72,11.103,-29.271,4.605,-15.754,0.1653,-0.1373,-0.0166,-0.0043,-0.079,0.0381
0.15,3500000,-1.146,0.72,11.103,-29.271,4.605,-15.754,0.165,-0.0732,-0.0384,0.0019,-0.0356,0.0059
0.15,3500000,3.413,0.72,11.103,-29.271,4.605,-15.754,0.1608,-0.4153,0.4046,-0.0301,-0.1789,0.1784
0.15,3500000,6.031,0.72,11.103,-29.271,4.605,-15.754,0.1559,-0.3628,0.4215,-0.0248,-0.1353,0.1506
0.15,3500000,7.001,0.72,11.103,-29.271,4.605,-15.754,0.1535,-0.3461,0.4326,-0.0231,-0.1209,0.1418
0.15,3500000,11.495,0.72,11.103,-29.271,4.605,-15.754,0.138,-0.4008,0.6287,-0.0278,-0.1245,0.1683
0.15,3500000,13.889,0.72,11.103,-29.271,4.605,-15.754,0.1268,-0.4356,0.7458,-0.0309,-0.1318,0.1855
0.15,3500000,14.378,0.72,11.103,-29.271,4.605,-15.754,0.1243,-0.4409,0.7681,-0.0314,-0.1326,0.188
0.15,3500000,16.682,0.72,11.103,-29.271,4.605,-15.754,0.1105,-0.4614,0.8679,-0.0333,-0.1362,0.1981
0.15,3500000,18.095,0.72,11.103,-29.271,4.605,-15.754,0.1008,-0.473,0.9275,-0.0346,-0.1394,0.2037
0.15,3500000,-19.893,-2.7,13.87,21.473,7.387,14.191,0.0749,0.8809,-1.4237,0.0656,0.3336,-0.4146
0.15,3500000,-16.663,-2.7,13.87,21.473,7.387,14.191,0.0948,0.7737,-1.1986,0.0563,0.2874,-0.36
0.15,3500000,-15.889,-2.7,13.87,21.473,7.387,14.191,0.0988,0.7452,-1.1422,0.0539,0.2756,-0.3455
0.15,3500000,-15.662,-2.7,13.87,21.473,7.387,14.191,0.0999,0.7367,-1.1255,0.0532,0.2721,-0.3412
0.15,3500000,-10.869,-2.7,13.87,21.473,7.387,14.191,0.1188,0.543,-0.7713,0.0367,0.1945,-0.2431
0.15,3500000,-9.672,-2.7,13.87,21.473,7.387,14.191,0.1222,0.4986,-0.6895,0.0329,0.1783,-0.2206
0.15,3500000,-4.621,-2.7,13.87,21.473,7.387,14.191,0.1324,0.3615,-0.409,0.0213,0.1409,-0.1527
0.15,3500000,-0.437,-2.7,13.87,21.473,7.387,14.191,0.1366,0.1423,-0.0884,0.0011,0.06,-0.0427
0.15,3500000,2.278,-2.7,13.87,21.473,7.387,14.191,0.1379,0.0877,0.0307,-0.0043,0.0497,-0.0142
0.15,3500000,4.127,-2.7,13.87,21.473,7.387,14.191,0.1381,0.1045,0.0618,-0.003,0.0684,-0.0214
0.15,3500000,10.951,-2.7,13.87,21.473,7.387,14.191,0.1299,0.0895,0.2776,-0.0057,0.09,-0.0101
0.15,3500000,11.21,-2.7,13.87,21.473,7.387,14.191,0.1292,0.082,0.2934,-0.0064,0.0871,-0.0062
0.15,3500000,13.019,-2.7,13.87,21.473,7.387,14.191,0.1226,0.0413,0.3929,-0.0102,0.0719,0.0149
0.15,3500000,14.852,-2.7,13.87,21.473,7.387,14.191,0.1134,0.0147,0.4791,-0.0123,0.0623,0.0288
0.15,3500000,18.49,-2.7,13.87,21.473,7.387,14.191,0.0906,-0.0331,0.6541,-0.0157,0.0434,0.0537
0.15,3500000,-18.838,17.35,21.859,-22.535,-5.701,6.625,0.0947,-0.6309,-0.7272,0.0011,-0.0821,-0.0998
0.15,3500000,-16.144,17.35,21.859,-22.535,-5.701,6.625,0.1077,-0.7018,-0.5477,-0.0052,-0.1188,-0.0618
0.15,3500000,-15.364,17.35,21.859,-22.535,-5.701,6.625,0.1112,-0.7244,-0.4949,-0.0072,-0.1304,-0.0496
0.15,3500000,-14.603,17.35,21.859,-22.535,-5.701,6.625,0.1146,-0.7477,-0.4427,-0.0092,-0.1424,-0.0369
0.15,3500000,-14.254,17.35,21.859,-22.535,-5.701,6.625,0.1161,-0.7586,-0.4187,-0.0102,-0.148,-0.0309
0.15,3500000,-12.637,17.35,21.859,-22.535,-5.701,6.625,0.1229,-0.8121,-0.3065,-0.015,-0.1752,-0.0018
0.15,3500000,-10.071,17.35,21.859,-22.535,-5.701,6.625,0.132,-0.9036,-0.1263,-0.0233,-0.2208,0.0481
0.15,3500000,-7.618,17.35,21.859,-22.535,-5.701,6.625,0.1365,-0.9906,0.0477,-0.0314,-0.2604,0.0954
0.15,3500000,-5.134,17.35,21.859,-22.535,-5.701,6.625,0.1374,-1.0735,0.2161,-0.0397,-0.2952,0.1399
0.15,3500000,-3.328,17.35,21.859,-22.535,-5.701,6.625,0.1365,-1.1309,0.3317,-0.0454,-0.3178,0.1701
0.15,3500000,-1.991,17.35,21.859,-22.535,-5.701,6.625,0.1351,-1.1716,0.414,-0.0494,-0.3328,0.191
0.15,3500000,4.196,17.35,21.859,-22.535,-5.701,6.625,0.1212,-1.3535,0.7715,-0.0658,-0.391,0.2786
0.15,3500000,12.295,17.35,21.859,-22.535,-5.701,6.625,0.0878,-1.5766,1.2186,-0.0823,-0.4474,0.373
0.15,3500000,17.511,17.35,21.859,-22.535,-5.701,6.625,0.0601,-1.7024,1.508,-0.0894,-0.4747,0.4222
0.15,3500000,19.818,17.35,21.859,-22.535,-5.701,6.625,0.0464,-1.7524,1.6387,-0.0919,-0.4848,0.4411
0.15,3500000,-14.268,11.86,17.148,6.49,-16.017,21.415,0.1415,-0.4395,-0.5536,0.0014,-0.0515,-0.1302
0.15,3500000,-11.969,11.86,17.148,6.49,-16.017,21.415,0.1517,-0.4777,-0.4276,-0.0036,-0.0681,-0.1076
0.15,3500000,-10.465,11.86,17.148,6.49,-16.017,21.415,0.1564,-0.4964,-0.3514,-0.0061,-0.0745,-0.0958
0.15,3500000,-7.03,11.86,17.148,6.49,-16.017,21.415,0.1631,-0.521,-0.203,-0.0099,-0.0778,-0.0777
0.15,3500000,-0.289,11.86,17.148,6.49,-16.017,21.415,0.1635,-0.5868,0.0637,-0.0171,-0.0839,-0.0376
0.15,3500000,1.341,11.86,17.148,6.49,-16.017,21.415,0.1616,-0.6296,0.1505,-0.021,-0.0961,-0.016
0.15,3500000,5.12,11.86,17.148,6.49,-16.017,21.415,0.1547,-0.7926,0.4155,-0.0355,-0.1533,0.0642
0.15,3500000,5.954,11.86,17.148,6.49,-16.017,21.415,0.1524,-0.8391,0.4859,-0.0396,-0.1707,0.0869
0.15,3500000,7.82,11.86,17.148,6.49,-16.017,21.415,0.1469,-0.9491,0.6496,-0.0491,-0.2125,0.1405
0.15,3500000,10.341,11.86,17.148,6.49,-16.017,21.415,0.1379,-1.083,0.8583,-0.0604,-0.2622,0.2053
0.15,3500000,13.42,11.86,17.148,6.49,-16.017,21.415,0.1247,-1.2004,1.0724,-0.0696,-0.3012,0.261
0.15,3500000,13.471,11.86,17.148,6.49,-16.017,21.415,0.1244,-1.202,1.0756,-0.0698,-0.3016,0.2618
0.15,3500000,14.655,11.86,17.148,6.49,-16.017,21.415,0.1186,-1.2357,1.1483,-0.0722,-0.3115,0.2776
0.15,3500000,15.876,11.86,17.148,6.49,-16.017,21.415,0.1123,-1.2658,1.2198,-0.0744,-0.3198,0.2917
0.15,3500000,17.769,11.86,17.148,6.49,-16.017,21.415,0.1017,-1.3055,1.3257,-0.0771,-0.3302,0.3103
0.15,3500000,-19.234,7.95,6.277,1.821,-7.744,14.831,0.0788,0.0498,-1.0287,0.0297,0.0717,-0.2302
0.15,3500000,-18.47,7.95,6.277,1.821,-7.744,14.831,0.0834,0.0243,-0.9728,0.0272,0.0597,-0.2175
0.15,3500000,-15.363,7.95,6.277,1.821,-7.744,14.831,0.0991,-0.0664,-0.7558,0.0181,0.02,-0.1714
0.15,3500000,-15.353,7.95,6.277,1.821,-7.744,14.831,0.0991,-0.0666,-0.7551,0.0181,0.0199,-0.1713
0.15,3500000,-15.127,7.95,6.277,1.821,-7.744,14.831,0.1001,-0.0721,-0.7403,0.0175,0.0177,-0.1684
0.15,3500000,-11.608,7.95,6.277,1.821,-7.744,14.831,0.1124,-0.138,-0.5337,0.0105,-0.005,-0.133
